S.No	disease_name	microbe_scientific_name	tax_rank_name	microbe_ncbi_tax_id	experimental_method_name	samples_origin_name	relationship_name	subjects_number	subjects_group_one	subjects_group_two	mean_age_group_one	mean_age_group_two	males_number	females_number	group_one	group_two	disease_type_name	disease_subtype	disease_mesh_id	disease_mesh_heading	host_species_name	publication_PMID	publication_doi	publication_first_author	publication_corresponding_author_mail	publication_title	publication_journal	publication_year	comments	microbe_com_contaminant
6511	Breast Neoplasms	Bradyrhizobium	Genus	374	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6512	Breast Neoplasms	Brucellaceae	Family	118882	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6513	Breast Neoplasms	Burkholderiales	Order	80840	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6514	Breast Neoplasms	Carnobacteriaceae	Family	186828	16S rRNA sequencing	Breast tissue	Increased	29	15	14	null	null	0	29	Breast cancer triple negative	Breast cancer luminal B	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6515	Breast Neoplasms	Carnobacteriaceae	Family	186828	16S rRNA sequencing	Breast tissue	Increased	37	15	22	null	null	0	37	Breast cancer triple negative	Breast cancer luminal A	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6516	Breast Neoplasms	Carnobacteriaceae	Family	186828	16S rRNA sequencing	Breast tissue	Increased	21	15	6	null	null	0	21	Breast cancer triple negative	Breast cancer HER25	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6517	Breast Neoplasms	Caulobacteraceae	Family	76892	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6518	Breast Neoplasms	Cellulomonadaceae	Family	85016	16S rRNA sequencing	Breast tissue	Decreased	29	15	14	null	null	0	29	Breast cancer triple negative	Breast cancer luminal B	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6519	Breast Neoplasms	Cellulomonadaceae	Family	85016	16S rRNA sequencing	Breast tissue	Increased	36	14	22	null	null	0	36	Breast cancer luminal B	Breast cancer luminal A	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6520	Breast Neoplasms	Cellulomonadaceae	Family	85016	16S rRNA sequencing	Breast tissue	Increased	20	14	6	null	null	0	20	Breast cancer luminal B	Breast cancer HER14	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6521	Breast Neoplasms	Cenarchaeales	Order	205948	16S rRNA sequencing	Breast tissue	Decreased	32	19	13	null	null	0	32	Breast cancer stage 3/4	Breast cancer stage 1	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6522	Breast Neoplasms	Cenarchaeales	Order	205948	16S rRNA sequencing	Breast tissue	Decreased	37	24	13	null	null	0	37	Breast cancer stage 2	Breast cancer stage 1	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6523	Breast Neoplasms	Chlamydiae	Phylum	204428	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6524	Breast Neoplasms	Chlamydiales	Order	51291	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6525	Breast Neoplasms	Chlamydiia	Class	204429	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6526	Breast Neoplasms	Chloracidobacterium	Genus	458032	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6527	Breast Neoplasms	Chromatiales	Order	135613	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6528	Breast Neoplasms	Clostridia	Class	186801	16S rRNA sequencing	Breast tissue	Increased	72	64	8	47	30	0	72	Breast cancer	Healthy Controls	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6529	Breast Neoplasms	Clostridia	Class	186801	16S rRNA sequencing	Breast tissue	Increased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6530	Breast Neoplasms	Clostridium	Genus	1485	16S rRNA sequencing	Breast tissue	Decreased	29	15	14	null	null	0	29	Breast cancer triple negative	Breast cancer luminal B	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6531	Breast Neoplasms	Clostridium	Genus	1485	16S rRNA sequencing	Breast tissue	Increased	36	14	22	null	null	0	36	Breast cancer luminal B	Breast cancer luminal A	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6532	Breast Neoplasms	Clostridium	Genus	1485	16S rRNA sequencing	Breast tissue	Increased	20	14	6	null	null	0	20	Breast cancer luminal B	Breast cancer HER15	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6533	Breast Neoplasms	Comamonadaceae	Family	80864	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6534	Breast Neoplasms	Conexibacteraceae	Family	320583	16S rRNA sequencing	Breast tissue	Decreased	75	64	11	null	null	0	64	Breast cancer	Normal adjacent	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6535	Breast Neoplasms	Conexibacteraceae	Family	320583	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6536	Breast Neoplasms	Coprococcus	Genus	33042	16S rRNA sequencing	Breast tissue	Decreased	43	19	24	null	null	0	43	Breast cancer stage 3/4	Breast cancer stage 2	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6537	Breast Neoplasms	Coprococcus	Genus	33042	16S rRNA sequencing	Breast tissue	Increased	37	24	13	null	null	0	37	Breast cancer stage 2	Breast cancer stage 1	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6538	Breast Neoplasms	Crenarchaeota	Phylum	28889	16S rRNA sequencing	Breast tissue	Decreased	72	64	8	47	30	0	72	Breast cancer	Healthy Controls	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6539	Breast Neoplasms	Deinococci	Class	188787	16S rRNA sequencing	Breast tissue	Decreased	72	64	8	47	30	0	72	Breast cancer	Healthy Controls	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6540	Breast Neoplasms	Deinococci	Class	188787	16S rRNA sequencing	Breast tissue	Increased	29	15	14	null	null	0	29	Breast cancer triple negative	Breast cancer luminal B	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6541	Breast Neoplasms	Deinococci	Class	188787	16S rRNA sequencing	Breast tissue	Increased	37	15	22	null	null	0	37	Breast cancer triple negative	Breast cancer luminal A	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6542	Breast Neoplasms	Deinococci	Class	188787	16S rRNA sequencing	Breast tissue	Increased	21	15	6	null	null	0	21	Breast cancer triple negative	Breast cancer HER26	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6543	Breast Neoplasms	Deltaproteobacteria	Class	28221	16S rRNA sequencing	Breast tissue	Decreased	43	19	24	null	null	0	43	Breast cancer stage 3/4	Breast cancer stage 2	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6544	Breast Neoplasms	Deltaproteobacteria	Class	28221	16S rRNA sequencing	Breast tissue	Increased	37	24	13	null	null	0	37	Breast cancer stage 2	Breast cancer stage 1	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6545	Breast Neoplasms	Devosia	Genus	46913	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	true
6546	Breast Neoplasms	Erwinia	Genus	551	16S rRNA sequencing	Breast tissue	Decreased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
6547	Breast Neoplasms	Erythrobacteraceae	Family	335929	16S rRNA sequencing	Breast tissue	Increased	63	51	12	null	null	0	63	Breast cancer non-hispanic black	Breast cancer non-hispanic white	Cancers	undefined	MESH:D001943	Breast neoplasms	Homo sapiens	31420578	10.1038/s41598-019-48348-1	Alana Smith	astarlar@uthsc.edu	Distinct microbial communities that differ by race, stage, or breast-tumor subtype in breast tissues of non-Hispanic Black and non-Hispanic White women	Scientific Reports	2019	null	false
